epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1523.05,0.29894,0.25792,0.87706,0.99546,1,0.995,0.98548,0.23976,0.20841,0.79618,0.001208,0.001208,0.001208
82,1542.34,0.30118,0.25574,0.8866,0.99548,1,0.995,0.995,0.23049,0.21021,0.79256,0.0011981,0.0011981,0.0011981
83,1560.74,0.30177,0.26104,0.88666,0.99557,1,0.995,0.995,0.25173,0.19766,0.79445,0.0011882,0.0011882,0.0011882
84,1579.58,0.29726,0.24624,0.87498,0.99546,1,0.995,0.995,0.2142,0.18553,0.7786,0.0011783,0.0011783,0.0011783
85,1598.58,0.29701,0.25455,0.888,0.99548,1,0.995,0.995,0.2201,0.1931,0.78383,0.0011684,0.0011684,0.0011684
86,1617.81,0.28815,0.23057,0.87143,0.99547,1,0.995,0.995,0.20026,0.17616,0.77876,0.0011585,0.0011585,0.0011585
87,1636.71,0.29688,0.25031,0.89156,0.99539,1,0.995,0.9724,0.24537,0.19745,0.79149,0.0011486,0.0011486,0.0011486
88,1655.31,0.28545,0.24428,0.8979,0.99539,1,0.995,0.995,0.21459,0.18112,0.78086,0.0011387,0.0011387,0.0011387
89,1674.12,0.29967,0.24901,0.89545,0.99543,1,0.995,0.995,0.22113,0.17264,0.78263,0.0011288,0.0011288,0.0011288
90,1691.37,0.26703,0.23462,0.88901,0.99546,1,0.995,0.98296,0.2169,0.16279,0.78011,0.0011189,0.0011189,0.0011189
91,1709.52,0.29418,0.23943,0.87569,0.99546,1,0.995,0.995,0.22263,0.16648,0.78411,0.001109,0.001109,0.001109
92,1728.07,0.30183,0.2516,0.90901,0.99552,1,0.995,0.995,0.22485,0.1467,0.78153,0.0010991,0.0010991,0.0010991
93,1746.05,0.283,0.23164,0.87244,0.99549,1,0.995,0.98057,0.19585,0.13937,0.77412,0.0010892,0.0010892,0.0010892
94,1765.31,0.29216,0.24262,0.87094,0.99561,1,0.995,0.98241,0.23151,0.1642,0.7836,0.0010793,0.0010793,0.0010793
95,1783.38,0.30632,0.25492,0.88599,0.99549,1,0.995,0.97912,0.22851,0.1634,0.7859,0.0010694,0.0010694,0.0010694
96,1801.73,0.31268,0.25875,0.90044,0.9955,1,0.995,0.995,0.21647,0.14801,0.78668,0.0010595,0.0010595,0.0010595
97,1820.25,0.26451,0.2327,0.86693,0.99544,1,0.995,0.97768,0.24247,0.17373,0.79317,0.0010496,0.0010496,0.0010496
98,1838.52,0.30126,0.25159,0.87671,0.99555,1,0.995,0.995,0.22311,0.19972,0.78611,0.0010397,0.0010397,0.0010397
99,1856.55,0.29003,0.23616,0.87103,0.99527,1,0.995,0.9843,0.21654,0.1524,0.78709,0.0010298,0.0010298,0.0010298
100,1875.35,0.29506,0.23594,0.86823,0.99461,1,0.995,0.97416,0.24869,0.19638,0.79379,0.0010199,0.0010199,0.0010199
101,1894.67,0.28128,0.23841,0.88687,0.99554,1,0.995,0.995,0.19859,0.16412,0.77459,0.00101,0.00101,0.00101
102,1914.11,0.29474,0.2271,0.8942,0.99554,1,0.995,0.98656,0.2188,0.17006,0.77983,0.0010001,0.0010001,0.0010001
103,1933.49,0.29371,0.24395,0.87058,0.99557,1,0.995,0.995,0.21611,0.17844,0.78164,0.0009902,0.0009902,0.0009902
104,1952.72,0.28073,0.23356,0.86426,0.99552,1,0.995,0.995,0.21201,0.17676,0.78388,0.0009803,0.0009803,0.0009803
105,1970.52,0.26546,0.23173,0.86564,0.99551,1,0.995,0.995,0.21555,0.16181,0.78706,0.0009704,0.0009704,0.0009704
106,1989.16,0.27087,0.24133,0.87386,0.99554,1,0.995,0.98533,0.22949,0.16831,0.78449,0.0009605,0.0009605,0.0009605
107,2008.82,0.27246,0.22967,0.86673,0.99545,1,0.995,0.98664,0.20855,0.1465,0.77962,0.0009506,0.0009506,0.0009506
108,2027.33,0.27193,0.2193,0.87145,0.99551,1,0.995,0.98648,0.24064,0.16758,0.7821,0.0009407,0.0009407,0.0009407
109,2046.71,0.27515,0.22153,0.86527,0.99547,1,0.995,0.96852,0.2272,0.19163,0.77751,0.0009308,0.0009308,0.0009308
