epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,82.6461,0.59752,0.70207,0.8845,0.98851,1,0.995,0.8975,0.48759,0.49517,0.84924,0.000643625,0.000643625,0.000643625
100,83.4413,0.6102,0.65296,0.93926,0.98851,1,0.995,0.8975,0.48759,0.49517,0.84924,0.000637437,0.000637437,0.000637437
101,84.2778,0.58941,0.63197,0.86613,0.98795,1,0.995,0.92136,0.46081,0.47863,0.84243,0.00063125,0.00063125,0.00063125
102,85.0809,0.58453,0.62992,0.89356,0.98795,1,0.995,0.92136,0.46081,0.47863,0.84243,0.000625062,0.000625062,0.000625062
103,85.905,0.54628,0.58788,0.86359,0.9841,1,0.995,0.9255,0.44446,0.49228,0.83749,0.000618875,0.000618875,0.000618875
104,86.6939,0.55677,0.6266,0.89137,0.9841,1,0.995,0.9255,0.44446,0.49228,0.83749,0.000612687,0.000612687,0.000612687
105,87.531,0.55096,0.62454,0.8805,0.98079,1,0.995,0.90125,0.46295,0.49314,0.83958,0.0006065,0.0006065,0.0006065
106,88.33,0.56823,0.60647,0.87916,0.98079,1,0.995,0.90125,0.46295,0.49314,0.83958,0.000600313,0.000600313,0.000600313
107,89.1433,0.60203,0.62314,0.88591,0.98295,1,0.995,0.90318,0.45797,0.4788,0.83952,0.000594125,0.000594125,0.000594125
108,89.9669,0.58573,0.60625,0.88371,0.98295,1,0.995,0.90318,0.45797,0.4788,0.83952,0.000587938,0.000587938,0.000587938
109,90.7783,0.55384,0.59765,0.88829,0.98315,1,0.995,0.91593,0.44915,0.4809,0.83806,0.00058175,0.00058175,0.00058175
110,91.5743,0.57181,0.6289,0.87913,0.98315,1,0.995,0.91593,0.44915,0.4809,0.83806,0.000575563,0.000575563,0.000575563
111,92.4091,0.5597,0.61372,0.873,0.98371,1,0.995,0.92256,0.43469,0.48121,0.83819,0.000569375,0.000569375,0.000569375
112,93.2158,0.58856,0.62108,0.87583,0.98371,1,0.995,0.92256,0.43469,0.48121,0.83819,0.000563187,0.000563187,0.000563187
113,94.0345,0.51645,0.60832,0.85061,0.98082,1,0.995,0.92352,0.43527,0.49842,0.84421,0.000557,0.000557,0.000557
114,94.8703,0.54334,0.62977,0.88983,0.98082,1,0.995,0.92352,0.43527,0.49842,0.84421,0.000550813,0.000550813,0.000550813
115,95.6915,0.54744,0.58584,0.86773,0.97626,1,0.995,0.91987,0.43515,0.46845,0.84675,0.000544625,0.000544625,0.000544625
116,96.4996,0.52888,0.60405,0.88937,0.97626,1,0.995,0.91987,0.43515,0.46845,0.84675,0.000538438,0.000538438,0.000538438
117,97.3137,0.5386,0.59448,0.86681,0.97063,1,0.995,0.91595,0.43127,0.4571,0.84487,0.00053225,0.00053225,0.00053225
118,98.1151,0.51123,0.59466,0.87039,0.97063,1,0.995,0.91595,0.43127,0.4571,0.84487,0.000526063,0.000526063,0.000526063
119,98.9664,0.59935,0.62417,0.89542,0.9731,1,0.995,0.91619,0.43846,0.43892,0.84032,0.000519875,0.000519875,0.000519875
120,99.7434,0.56321,0.59144,0.88902,0.9731,1,0.995,0.91619,0.43846,0.43892,0.84032,0.000513688,0.000513688,0.000513688
121,100.571,0.52909,0.56537,0.84766,0.97851,1,0.995,0.91407,0.44257,0.42882,0.83737,0.0005075,0.0005075,0.0005075
122,101.375,0.51073,0.56381,0.86506,0.97851,1,0.995,0.91407,0.44257,0.42882,0.83737,0.000501313,0.000501313,0.000501313
123,102.237,0.51078,0.6198,0.87349,0.98167,1,0.995,0.91885,0.43578,0.43556,0.83642,0.000495125,0.000495125,0.000495125
124,103.013,0.5398,0.57465,0.87969,0.98167,1,0.995,0.91885,0.43578,0.43556,0.83642,0.000488938,0.000488938,0.000488938
125,103.823,0.51879,0.5787,0.84759,0.98228,1,0.995,0.91657,0.45766,0.44447,0.84302,0.00048275,0.00048275,0.00048275
126,104.599,0.55788,0.63388,0.87309,0.98228,1,0.995,0.91657,0.45766,0.44447,0.84302,0.000476562,0.000476562,0.000476562
127,105.41,0.54555,0.60543,0.87218,0.98223,1,0.995,0.90679,0.44648,0.42773,0.84067,0.000470375,0.000470375,0.000470375
128,106.204,0.54778,0.59917,0.87748,0.98223,1,0.995,0.90679,0.44648,0.42773,0.84067,0.000464188,0.000464188,0.000464188
129,107.016,0.49609,0.53904,0.85195,0.97778,1,0.995,0.92125,0.42191,0.42917,0.83505,0.000458,0.000458,0.000458
130,107.793,0.53773,0.59516,0.88856,0.97778,1,0.995,0.92125,0.42191,0.42917,0.83505,0.000451813,0.000451813,0.000451813
131,108.609,0.52794,0.61377,0.89287,0.97401,1,0.995,0.92732,0.39088,0.42743,0.82919,0.000445625,0.000445625,0.000445625
132,109.411,0.53896,0.57761,0.89624,0.97401,1,0.995,0.92732,0.39088,0.42743,0.82919,0.000439437,0.000439437,0.000439437
133,110.234,0.52051,0.56044,0.87397,0.9732,1,0.995,0.92501,0.37834,0.41725,0.82575,0.00043325,0.00043325,0.00043325
134,111.019,0.52043,0.55967,0.8675,0.9732,1,0.995,0.92501,0.37834,0.41725,0.82575,0.000427062,0.000427062,0.000427062
135,111.857,0.53122,0.55643,0.89376,0.97351,1,0.995,0.92158,0.38704,0.41674,0.82611,0.000420875,0.000420875,0.000420875
136,112.681,0.52018,0.54604,0.87002,0.97351,1,0.995,0.92158,0.38704,0.41674,0.82611,0.000414688,0.000414688,0.000414688
137,113.514,0.53939,0.59901,0.88748,0.97648,1,0.995,0.9287,0.39425,0.41705,0.82753,0.0004085,0.0004085,0.0004085
138,114.338,0.53352,0.56663,0.88518,0.97648,1,0.995,0.9287,0.39425,0.41705,0.82753,0.000402312,0.000402312,0.000402312
139,115.15,0.53779,0.56704,0.89109,0.97452,1,0.995,0.93092,0.40463,0.4122,0.8306,0.000396125,0.000396125,0.000396125
140,115.939,0.50363,0.54384,0.87327,0.97452,1,0.995,0.93092,0.40463,0.4122,0.8306,0.000389938,0.000389938,0.000389938
141,116.749,0.4622,0.52898,0.85106,0.97542,1,0.995,0.90473,0.41075,0.39945,0.83085,0.00038375,0.00038375,0.00038375
142,117.549,0.48609,0.51786,0.84821,0.97542,1,0.995,0.90473,0.41075,0.39945,0.83085,0.000377563,0.000377563,0.000377563
143,118.391,0.48597,0.54725,0.87209,0.97713,1,0.995,0.91274,0.42526,0.41327,0.83196,0.000371375,0.000371375,0.000371375
144,119.204,0.51711,0.56617,0.88756,0.97713,1,0.995,0.91274,0.42526,0.41327,0.83196,0.000365188,0.000365188,0.000365188
145,120.051,0.5054,0.52891,0.85803,0.97817,1,0.995,0.91772,0.437,0.40882,0.83425,0.000359,0.000359,0.000359
146,120.875,0.50653,0.50659,0.86649,0.97817,1,0.995,0.91772,0.437,0.40882,0.83425,0.000352812,0.000352812,0.000352812
147,121.815,0.49539,0.54015,0.84005,0.97956,1,0.995,0.92015,0.44236,0.41421,0.83369,0.000346625,0.000346625,0.000346625
148,122.625,0.49514,0.53622,0.87083,0.97956,1,0.995,0.92015,0.44236,0.41421,0.83369,0.000340438,0.000340438,0.000340438
149,123.449,0.52399,0.5773,0.87777,0.98074,1,0.995,0.92117,0.43498,0.41273,0.8338,0.00033425,0.00033425,0.00033425
150,124.245,0.51727,0.54227,0.84757,0.98074,1,0.995,0.92117,0.43498,0.41273,0.8338,0.000328063,0.000328063,0.000328063
151,125.094,0.50284,0.53884,0.88762,0.98113,1,0.995,0.92117,0.43384,0.41241,0.83529,0.000321875,0.000321875,0.000321875
152,125.89,0.49461,0.56132,0.87792,0.98113,1,0.995,0.92117,0.43384,0.41241,0.83529,0.000315687,0.000315687,0.000315687
153,126.698,0.50002,0.58557,0.88111,0.98144,1,0.995,0.91375,0.4238,0.40515,0.83401,0.0003095,0.0003095,0.0003095
154,127.493,0.51252,0.52317,0.85599,0.98144,1,0.995,0.91375,0.4238,0.40515,0.83401,0.000303313,0.000303313,0.000303313
155,128.327,0.50711,0.57512,0.88004,0.98104,1,0.995,0.92079,0.40793,0.40789,0.83229,0.000297125,0.000297125,0.000297125
156,129.122,0.50344,0.50375,0.86855,0.98104,1,0.995,0.92079,0.40793,0.40789,0.83229,0.000290937,0.000290937,0.000290937
157,129.952,0.48388,0.53408,0.85047,0.98144,1,0.995,0.91956,0.41104,0.40489,0.83017,0.00028475,0.00028475,0.00028475
158,130.744,0.48785,0.51558,0.84111,0.98144,1,0.995,0.91956,0.41104,0.40489,0.83017,0.000278562,0.000278562,0.000278562
159,131.56,0.46611,0.51419,0.8388,0.98203,1,0.995,0.91684,0.41676,0.39456,0.82962,0.000272375,0.000272375,0.000272375
160,132.376,0.45803,0.53122,0.85814,0.98203,1,0.995,0.91684,0.41676,0.39456,0.82962,0.000266187,0.000266187,0.000266187
161,133.184,0.50369,0.55195,0.87451,0.98232,1,0.995,0.9171,0.40828,0.38333,0.82853,0.00026,0.00026,0.00026
162,133.981,0.50625,0.52786,0.86026,0.98232,1,0.995,0.9171,0.40828,0.38333,0.82853,0.000253812,0.000253812,0.000253812
163,134.792,0.45204,0.516,0.8691,0.98149,1,0.995,0.92621,0.40014,0.37731,0.82968,0.000247625,0.000247625,0.000247625
164,135.581,0.47463,0.50459,0.85563,0.98149,1,0.995,0.92621,0.40014,0.37731,0.82968,0.000241438,0.000241438,0.000241438
165,136.405,0.51422,0.5813,0.88595,0.98087,1,0.995,0.91379,0.4144,0.37835,0.8329,0.00023525,0.00023525,0.00023525
166,137.207,0.50549,0.55101,0.86089,0.98087,1,0.995,0.91379,0.4144,0.37835,0.8329,0.000229063,0.000229063,0.000229063
167,138.033,0.48259,0.54941,0.88374,0.97982,1,0.995,0.90473,0.42229,0.39377,0.83606,0.000222875,0.000222875,0.000222875
168,138.824,0.50152,0.50618,0.85596,0.97982,1,0.995,0.90473,0.42229,0.39377,0.83606,0.000216688,0.000216688,0.000216688
169,139.632,0.48987,0.50705,0.84735,0.97933,1,0.995,0.89276,0.42938,0.39155,0.83697,0.0002105,0.0002105,0.0002105
170,140.425,0.50162,0.54939,0.88632,0.97933,1,0.995,0.89276,0.42938,0.39155,0.83697,0.000204313,0.000204313,0.000204313
171,141.27,0.45261,0.49861,0.86217,0.97899,1,0.995,0.897,0.41702,0.39089,0.83453,0.000198125,0.000198125,0.000198125
172,142.06,0.44576,0.46883,0.82314,0.97899,1,0.995,0.897,0.41702,0.39089,0.83453,0.000191938,0.000191938,0.000191938
173,142.869,0.51478,0.57463,0.88882,0.97862,1,0.995,0.90605,0.40407,0.38727,0.83153,0.00018575,0.00018575,0.00018575
174,143.664,0.44429,0.483,0.85083,0.97862,1,0.995,0.90605,0.40407,0.38727,0.83153,0.000179563,0.000179563,0.000179563
175,144.497,0.46925,0.4927,0.8388,0.97836,1,0.995,0.92067,0.39366,0.38441,0.8279,0.000173375,0.000173375,0.000173375
176,145.307,0.4294,0.47855,0.84653,0.97836,1,0.995,0.92067,0.39366,0.38441,0.8279,0.000167188,0.000167188,0.000167188
177,146.124,0.42696,0.49132,0.85479,0.97871,1,0.995,0.92689,0.39514,0.37362,0.82764,0.000161,0.000161,0.000161
178,146.92,0.46816,0.4825,0.87395,0.97871,1,0.995,0.92689,0.39514,0.37362,0.82764,0.000154812,0.000154812,0.000154812
179,147.734,0.42629,0.46918,0.82546,0.97901,1,0.995,0.92849,0.39679,0.36479,0.82776,0.000148625,0.000148625,0.000148625
180,148.539,0.46207,0.50588,0.86226,0.97901,1,0.995,0.92849,0.39679,0.36479,0.82776,0.000142437,0.000142437,0.000142437
181,149.353,0.39956,0.43632,0.8427,0.97895,1,0.995,0.91953,0.40136,0.36458,0.82899,0.00013625,0.00013625,0.00013625
182,150.157,0.44233,0.50783,0.84748,0.97895,1,0.995,0.91953,0.40136,0.36458,0.82899,0.000130062,0.000130062,0.000130062
183,150.973,0.52033,0.53188,0.90941,0.97953,1,0.995,0.93176,0.40369,0.36238,0.83052,0.000123875,0.000123875,0.000123875
184,151.768,0.44323,0.4688,0.85413,0.97953,1,0.995,0.93176,0.40369,0.36238,0.83052,0.000117687,0.000117687,0.000117687
185,152.573,0.46216,0.49885,0.85823,0.97957,1,0.995,0.93176,0.40307,0.3588,0.83043,0.0001115,0.0001115,0.0001115
186,153.377,0.46501,0.51554,0.84777,0.97957,1,0.995,0.93176,0.40307,0.3588,0.83043,0.000105312,0.000105312,0.000105312
187,154.218,0.46405,0.52577,0.83109,0.97935,1,0.995,0.9365,0.39536,0.35718,0.82969,9.9125e-05,9.9125e-05,9.9125e-05
188,155.009,0.43464,0.47661,0.85455,0.97935,1,0.995,0.9365,0.39536,0.35718,0.82969,9.29375e-05,9.29375e-05,9.29375e-05
189,155.815,0.47453,0.48781,0.85068,0.97988,1,0.995,0.93651,0.38565,0.35868,0.82723,8.675e-05,8.675e-05,8.675e-05
190,156.614,0.42201,0.44591,0.84058,0.97988,1,0.995,0.93651,0.38565,0.35868,0.82723,8.05625e-05,8.05625e-05,8.05625e-05
191,157.41,0.3914,0.50636,0.81536,0.98021,1,0.995,0.92823,0.38144,0.36038,0.82627,7.4375e-05,7.4375e-05,7.4375e-05
192,158.163,0.37174,0.47866,0.82411,0.98021,1,0.995,0.92823,0.38144,0.36038,0.82627,6.81875e-05,6.81875e-05,6.81875e-05
193,158.943,0.37267,0.46237,0.81157,0.9796,1,0.995,0.93454,0.37959,0.35983,0.82593,6.2e-05,6.2e-05,6.2e-05
