epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,61.362,0.62616,0.73237,0.90205,0.98467,1,0.995,0.89678,0.49593,0.58054,0.78721,0.00113191,0.00113191,0.00113191
44,62.7161,0.64642,0.80918,0.94194,0.98246,1,0.995,0.91645,0.43436,0.55996,0.77548,0.00112484,0.00112484,0.00112484
45,64.0422,0.67023,0.79865,0.93427,0.97978,1,0.995,0.92045,0.42764,0.5447,0.7722,0.00111776,0.00111776,0.00111776
46,65.4276,0.60139,0.73039,0.89956,0.98737,1,0.995,0.91586,0.46283,0.54436,0.77609,0.00111069,0.00111069,0.00111069
47,66.7687,0.63471,0.72454,0.91281,0.99429,1,0.995,0.89094,0.49167,0.53842,0.78054,0.00110362,0.00110362,0.00110362
48,68.042,0.60748,0.71727,0.88548,0.9937,1,0.995,0.88807,0.4953,0.56951,0.78235,0.00109654,0.00109654,0.00109654
49,69.4159,0.58223,0.7027,0.88625,0.99228,1,0.995,0.89912,0.49189,0.55367,0.78116,0.00108947,0.00108947,0.00108947
50,70.7089,0.60519,0.71601,0.9208,0.99257,1,0.995,0.90359,0.50188,0.52525,0.78227,0.0010824,0.0010824,0.0010824
51,72.0243,0.62931,0.70615,0.90807,0.9942,1,0.995,0.89382,0.52211,0.52616,0.78983,0.00107532,0.00107532,0.00107532
52,73.4427,0.60459,0.69648,0.90224,0.99393,1,0.995,0.88941,0.50103,0.53207,0.79082,0.00106825,0.00106825,0.00106825
53,74.8912,0.62422,0.71594,0.93034,0.99356,1,0.995,0.89563,0.47887,0.5162,0.79353,0.00106118,0.00106118,0.00106118
54,76.3006,0.60373,0.66798,0.88925,0.99275,1,0.995,0.88963,0.47331,0.50218,0.78785,0.0010541,0.0010541,0.0010541
55,77.6069,0.60254,0.70396,0.9193,0.99286,1,0.995,0.88978,0.48559,0.49933,0.78446,0.00104703,0.00104703,0.00104703
56,78.9236,0.5896,0.66837,0.87315,0.9916,1,0.995,0.90483,0.4676,0.49765,0.78039,0.00103995,0.00103995,0.00103995
57,80.2553,0.5682,0.65404,0.87062,0.99029,1,0.995,0.91624,0.44151,0.47741,0.77924,0.00103288,0.00103288,0.00103288
58,81.6488,0.57563,0.65751,0.89065,0.99105,1,0.995,0.91946,0.42483,0.47284,0.78005,0.00102581,0.00102581,0.00102581
59,83.0417,0.61628,0.71556,0.91766,0.99208,1,0.995,0.92011,0.43425,0.465,0.7786,0.00101873,0.00101873,0.00101873
60,84.4905,0.52647,0.60777,0.90496,0.98922,1,0.995,0.92136,0.4374,0.48223,0.77327,0.00101166,0.00101166,0.00101166
61,85.9471,0.55277,0.61051,0.87036,0.98708,1,0.995,0.90765,0.43631,0.49613,0.76925,0.00100459,0.00100459,0.00100459
62,87.4088,0.54546,0.62411,0.85553,0.98835,1,0.995,0.91572,0.44282,0.49764,0.77039,0.000997513,0.000997513,0.000997513
63,88.7823,0.58523,0.63491,0.89581,0.99359,1,0.995,0.92163,0.44098,0.48753,0.77096,0.00099044,0.00099044,0.00099044
64,90.1824,0.61028,0.67112,0.92135,0.99281,1,0.995,0.90425,0.45313,0.48552,0.77204,0.000983366,0.000983366,0.000983366
65,91.5231,0.55633,0.61196,0.89126,0.99227,1,0.995,0.89427,0.4577,0.47403,0.77554,0.000976293,0.000976293,0.000976293
66,92.8605,0.57501,0.65852,0.891,0.9911,1,0.995,0.90384,0.45311,0.47023,0.7729,0.000969219,0.000969219,0.000969219
67,94.215,0.59339,0.61906,0.90917,0.99183,1,0.995,0.89968,0.44518,0.45752,0.77208,0.000962146,0.000962146,0.000962146
68,95.5867,0.56553,0.59041,0.89444,0.99243,1,0.995,0.90627,0.45071,0.45651,0.77528,0.000955072,0.000955072,0.000955072
69,96.9382,0.59604,0.6392,0.88939,0.98992,1,0.995,0.91625,0.46365,0.46428,0.7772,0.000947999,0.000947999,0.000947999
70,98.6668,0.55082,0.59454,0.85812,0.99045,1,0.995,0.92776,0.4441,0.464,0.77749,0.000940925,0.000940925,0.000940925
71,101.066,0.62252,0.6813,0.92039,0.99102,1,0.995,0.92545,0.43362,0.4578,0.77836,0.000933851,0.000933851,0.000933851
72,103.499,0.58742,0.62307,0.89489,0.99283,1,0.995,0.9149,0.43158,0.44408,0.77851,0.000926778,0.000926778,0.000926778
73,105.21,0.54253,0.58798,0.89172,0.99434,1,0.995,0.92718,0.40891,0.44976,0.7696,0.000919704,0.000919704,0.000919704
74,107.199,0.53543,0.57766,0.87259,0.99244,1,0.995,0.91303,0.40968,0.44371,0.76725,0.000912631,0.000912631,0.000912631
75,108.72,0.58396,0.60382,0.91365,0.99196,1,0.995,0.91986,0.43931,0.45045,0.77144,0.000905557,0.000905557,0.000905557
76,110.126,0.57293,0.59072,0.88177,0.99288,1,0.995,0.93192,0.4449,0.45835,0.77332,0.000898484,0.000898484,0.000898484
77,111.581,0.56875,0.59972,0.88637,0.99067,1,0.995,0.91922,0.40991,0.44704,0.76832,0.00089141,0.00089141,0.00089141
78,112.948,0.57061,0.6431,0.91487,0.98953,1,0.995,0.93359,0.38421,0.44137,0.7652,0.000884337,0.000884337,0.000884337
79,114.372,0.58519,0.56611,0.88082,0.99111,1,0.995,0.93718,0.39168,0.43177,0.76393,0.000877263,0.000877263,0.000877263
80,115.742,0.56007,0.56547,0.89284,0.99299,1,0.995,0.91547,0.40253,0.43051,0.76527,0.00087019,0.00087019,0.00087019
81,117.14,0.55621,0.56167,0.90307,0.99403,1,0.995,0.90869,0.42502,0.42617,0.76917,0.000863116,0.000863116,0.000863116
82,118.585,0.55841,0.57282,0.88705,0.9933,1,0.995,0.89293,0.4522,0.41469,0.77209,0.000856042,0.000856042,0.000856042
83,120.244,0.54433,0.57617,0.89003,0.99373,1,0.995,0.90535,0.43407,0.40431,0.77036,0.000848969,0.000848969,0.000848969
84,121.619,0.50086,0.53982,0.8672,0.99114,1,0.995,0.92508,0.39526,0.40758,0.76603,0.000841895,0.000841895,0.000841895
85,122.933,0.52706,0.5533,0.88791,0.99234,1,0.995,0.94353,0.38971,0.39447,0.7655,0.000834822,0.000834822,0.000834822
86,124.331,0.50542,0.53623,0.86496,0.99262,1,0.995,0.92917,0.41349,0.38863,0.76882,0.000827748,0.000827748,0.000827748
87,125.664,0.54432,0.55946,0.89029,0.99089,1,0.995,0.92059,0.44426,0.40353,0.77298,0.000820675,0.000820675,0.000820675
88,127.044,0.55578,0.55339,0.86973,0.99003,1,0.995,0.91159,0.45706,0.40562,0.77349,0.000813601,0.000813601,0.000813601
89,128.436,0.51812,0.53022,0.86419,0.99081,1,0.995,0.91721,0.44141,0.39348,0.76881,0.000806528,0.000806528,0.000806528
90,129.839,0.52205,0.50298,0.86169,0.99228,1,0.995,0.91452,0.4439,0.38695,0.76752,0.000799454,0.000799454,0.000799454
91,131.174,0.53834,0.54767,0.87288,0.99356,1,0.995,0.9112,0.43198,0.38422,0.76565,0.00079238,0.00079238,0.00079238
92,132.563,0.55363,0.55251,0.88649,0.9937,1,0.995,0.92007,0.40364,0.36954,0.76089,0.000785307,0.000785307,0.000785307
93,133.927,0.57627,0.55663,0.88148,0.99376,1,0.995,0.94134,0.37347,0.35691,0.75717,0.000778233,0.000778233,0.000778233
94,135.31,0.53565,0.53472,0.88043,0.99407,1,0.995,0.9432,0.36574,0.34512,0.7562,0.00077116,0.00077116,0.00077116
95,136.647,0.55537,0.55513,0.89734,0.9938,1,0.995,0.93571,0.37367,0.35399,0.75823,0.000764086,0.000764086,0.000764086
96,137.959,0.52808,0.53245,0.87119,0.99428,1,0.995,0.92825,0.38449,0.35425,0.75824,0.000757013,0.000757013,0.000757013
97,139.328,0.51882,0.5127,0.86124,0.99458,1,0.995,0.93497,0.39936,0.35601,0.7618,0.000749939,0.000749939,0.000749939
98,140.943,0.52772,0.5332,0.8686,0.99484,1,0.995,0.92338,0.41839,0.35979,0.76347,0.000742866,0.000742866,0.000742866
99,142.442,0.51193,0.52077,0.87449,0.99477,1,0.995,0.91782,0.42695,0.35563,0.76495,0.000735792,0.000735792,0.000735792
100,143.75,0.50559,0.49911,0.86414,0.99403,1,0.995,0.92875,0.3923,0.35663,0.7607,0.000728719,0.000728719,0.000728719
101,145.068,0.53565,0.51509,0.89736,0.99284,1,0.995,0.92767,0.37642,0.34776,0.75986,0.000721645,0.000721645,0.000721645
102,146.43,0.54098,0.52629,0.87595,0.99145,1,0.995,0.9237,0.3903,0.36395,0.7651,0.000714571,0.000714571,0.000714571
103,147.816,0.52397,0.52226,0.89137,0.99009,1,0.995,0.90704,0.4102,0.36531,0.76985,0.000707498,0.000707498,0.000707498
104,149.11,0.52099,0.50822,0.87959,0.98904,1,0.995,0.92038,0.41043,0.35812,0.76825,0.000700424,0.000700424,0.000700424
105,150.385,0.5135,0.49899,0.87228,0.9895,1,0.995,0.93517,0.39918,0.34417,0.76475,0.000693351,0.000693351,0.000693351
106,151.69,0.51088,0.50151,0.88277,0.99119,1,0.995,0.92388,0.39821,0.35517,0.76523,0.000686277,0.000686277,0.000686277
107,153.084,0.51687,0.49547,0.87543,0.99255,1,0.995,0.91732,0.41206,0.36766,0.76755,0.000679204,0.000679204,0.000679204
108,154.446,0.49318,0.49173,0.87619,0.99325,1,0.995,0.91752,0.43046,0.35883,0.77322,0.00067213,0.00067213,0.00067213
109,155.787,0.51702,0.51417,0.86519,0.99332,1,0.995,0.91482,0.43397,0.35762,0.77285,0.000665057,0.000665057,0.000665057
110,157.166,0.52667,0.50119,0.86579,0.99256,1,0.995,0.91823,0.42256,0.34858,0.76989,0.000657983,0.000657983,0.000657983
111,158.581,0.48828,0.48477,0.8465,0.99156,1,0.995,0.92496,0.39698,0.3616,0.76679,0.000650909,0.000650909,0.000650909
112,159.946,0.50012,0.51237,0.88232,0.99003,1,0.995,0.9193,0.3944,0.35395,0.7657,0.000643836,0.000643836,0.000643836
113,161.26,0.52399,0.51334,0.87867,0.98982,1,0.995,0.91787,0.40051,0.34088,0.76541,0.000636762,0.000636762,0.000636762
114,162.536,0.50881,0.49895,0.86933,0.99055,1,0.995,0.91446,0.42395,0.34056,0.7662,0.000629689,0.000629689,0.000629689
115,163.838,0.5054,0.50833,0.87251,0.99217,1,0.995,0.92013,0.42572,0.33593,0.76568,0.000622615,0.000622615,0.000622615
116,165.151,0.50119,0.4939,0.87395,0.99314,1,0.995,0.90976,0.42258,0.32816,0.76598,0.000615542,0.000615542,0.000615542
117,166.535,0.47228,0.45533,0.85864,0.99373,1,0.995,0.92091,0.40167,0.32084,0.76384,0.000608468,0.000608468,0.000608468
118,167.994,0.51785,0.51046,0.88678,0.99455,1,0.995,0.92523,0.38734,0.31429,0.76363,0.000601395,0.000601395,0.000601395
119,169.305,0.49187,0.48371,0.87509,0.9927,1,0.995,0.93369,0.37066,0.31443,0.76163,0.000594321,0.000594321,0.000594321
120,170.633,0.46459,0.46462,0.8494,0.99052,1,0.995,0.92544,0.37244,0.31695,0.76119,0.000587248,0.000587248,0.000587248
121,171.95,0.50011,0.48858,0.89852,0.99033,1,0.995,0.922,0.38219,0.3297,0.76277,0.000580174,0.000580174,0.000580174
122,173.231,0.49021,0.47431,0.87279,0.99012,1,0.995,0.9299,0.38217,0.32314,0.76376,0.0005731,0.0005731,0.0005731
