epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,1462.22,0.53806,1.24371,1.54511,0.8874,0.96364,0.995,0.98683,0.2432,0.42008,1.05554,8.45084e-05,8.45084e-05,8.45084e-05
103,1476.56,0.57995,1.2614,1.58454,0.90109,0.94545,0.995,0.98489,0.23809,0.42432,1.06762,8.36719e-05,8.36719e-05,8.36719e-05
104,1490.84,0.55735,1.19748,1.56693,0.87392,0.96364,0.995,0.98471,0.24622,0.42215,1.06588,8.28353e-05,8.28353e-05,8.28353e-05
105,1505.12,0.55272,1.21214,1.56531,0.86448,0.98182,0.995,0.9851,0.23026,0.42191,1.06654,8.19988e-05,8.19988e-05,8.19988e-05
106,1519.32,0.54576,1.17975,1.59447,0.87148,0.96364,0.995,0.98837,0.22619,0.40738,1.08544,8.11622e-05,8.11622e-05,8.11622e-05
107,1533.88,0.55653,1.20575,1.56567,0.85553,0.96364,0.995,0.98724,0.2463,0.40791,1.06453,8.03257e-05,8.03257e-05,8.03257e-05
108,1548.3,0.55265,1.1949,1.56933,0.91094,0.94545,0.995,0.98648,0.22705,0.39908,1.08636,7.94891e-05,7.94891e-05,7.94891e-05
109,1562.57,0.51927,1.13829,1.55537,0.8604,0.98182,0.995,0.98916,0.22577,0.3968,1.05058,7.86526e-05,7.86526e-05,7.86526e-05
110,1576.82,0.53487,1.19901,1.5569,0.89685,0.94545,0.995,0.98682,0.22854,0.39125,1.04883,7.7816e-05,7.7816e-05,7.7816e-05
111,1591.24,0.52163,1.18951,1.55748,0.87879,0.96364,0.995,0.98812,0.22721,0.38867,1.05044,7.69795e-05,7.69795e-05,7.69795e-05
112,1606.13,0.54236,1.18191,1.58187,0.87775,0.98182,0.995,0.98621,0.23653,0.38879,1.05251,7.61429e-05,7.61429e-05,7.61429e-05
113,1620.63,0.53247,1.14939,1.54537,0.91354,0.94545,0.995,0.98698,0.24062,0.39517,1.06748,7.53064e-05,7.53064e-05,7.53064e-05
114,1634.77,0.51888,1.1632,1.53287,0.88555,0.94545,0.995,0.98704,0.22328,0.389,1.07611,7.44698e-05,7.44698e-05,7.44698e-05
115,1649.07,0.52827,1.14449,1.53363,0.88902,0.96364,0.995,0.98692,0.22647,0.37668,1.08023,7.36333e-05,7.36333e-05,7.36333e-05
116,1663.25,0.52275,1.11138,1.50457,0.87451,0.96364,0.995,0.98275,0.22889,0.39154,1.07359,7.27967e-05,7.27967e-05,7.27967e-05
117,1677.44,0.53265,1.17228,1.57894,0.88193,0.98182,0.995,0.98679,0.22865,0.3753,1.09269,7.19602e-05,7.19602e-05,7.19602e-05
118,1691.74,0.54982,1.16361,1.54653,0.9258,0.96364,0.995,0.98643,0.22974,0.37163,1.05976,7.11237e-05,7.11237e-05,7.11237e-05
119,1706.07,0.5491,1.17162,1.5763,0.8557,1,0.995,0.9867,0.2371,0.37809,1.06842,7.02871e-05,7.02871e-05,7.02871e-05
120,1720.39,0.53881,1.13224,1.55366,0.92705,0.94545,0.995,0.98665,0.23411,0.37989,1.04727,6.94506e-05,6.94506e-05,6.94506e-05
121,1734.52,0.53322,1.13671,1.54455,0.90009,0.96364,0.995,0.98893,0.2313,0.37625,1.04386,6.8614e-05,6.8614e-05,6.8614e-05
122,1748.86,0.53616,1.1032,1.58588,0.85892,0.96364,0.995,0.98651,0.23741,0.37994,1.06762,6.77775e-05,6.77775e-05,6.77775e-05
123,1763.47,0.52673,1.11046,1.52827,0.91154,0.96364,0.995,0.98491,0.23957,0.36872,1.06407,6.69409e-05,6.69409e-05,6.69409e-05
124,1777.62,0.51698,1.09516,1.56595,0.86513,1,0.995,0.98819,0.2327,0.36184,1.0789,6.61044e-05,6.61044e-05,6.61044e-05
125,1791.9,0.51391,1.08183,1.52433,0.86699,0.98182,0.995,0.98854,0.22762,0.3651,1.07292,6.52678e-05,6.52678e-05,6.52678e-05
126,1806.31,0.54441,1.13745,1.56197,0.86396,1,0.995,0.98774,0.22601,0.36242,1.06193,6.44312e-05,6.44312e-05,6.44312e-05
127,1820.9,0.5342,1.16951,1.58518,0.88136,1,0.995,0.98739,0.22569,0.35487,1.07192,6.35947e-05,6.35947e-05,6.35947e-05
128,1835.53,0.54097,1.11128,1.58958,0.90017,0.98182,0.995,0.98654,0.22888,0.35462,1.06007,6.27581e-05,6.27581e-05,6.27581e-05
129,1850.04,0.55486,1.15527,1.59618,0.86868,0.98182,0.995,0.98949,0.2249,0.35924,1.06596,6.19216e-05,6.19216e-05,6.19216e-05
130,1864.45,0.53606,1.11115,1.57831,0.87327,0.98182,0.995,0.98427,0.24167,0.35535,1.07673,6.1085e-05,6.1085e-05,6.1085e-05
131,1879.26,0.52064,1.08458,1.53946,0.84825,0.98182,0.995,0.98712,0.22574,0.35146,1.06631,6.02485e-05,6.02485e-05,6.02485e-05
132,1893.44,0.51381,1.07037,1.55922,0.90892,0.96364,0.995,0.98713,0.22074,0.34765,1.04796,5.94119e-05,5.94119e-05,5.94119e-05
133,1907.72,0.54014,1.09837,1.55852,0.87313,0.98182,0.995,0.98659,0.22378,0.35406,1.05637,5.85754e-05,5.85754e-05,5.85754e-05
134,1921.89,0.5076,1.08724,1.55401,0.85183,1,0.995,0.98754,0.22157,0.35139,1.06978,5.77388e-05,5.77388e-05,5.77388e-05
135,1936.13,0.50845,1.04394,1.51612,0.90731,0.96364,0.995,0.98764,0.21845,0.3528,1.04858,5.69023e-05,5.69023e-05,5.69023e-05
136,1950.67,0.50574,1.05998,1.51783,0.91685,0.94545,0.995,0.98715,0.22722,0.35108,1.05706,5.60657e-05,5.60657e-05,5.60657e-05
137,1965.34,0.49058,1.01134,1.53096,0.8783,0.98182,0.995,0.98706,0.22385,0.34072,1.03176,5.52292e-05,5.52292e-05,5.52292e-05
138,1979.65,0.51784,1.03088,1.51475,0.87872,0.98182,0.995,0.98497,0.22426,0.34176,1.03126,5.43926e-05,5.43926e-05,5.43926e-05
139,1993.6,0.50008,1.04874,1.54261,0.92516,0.96364,0.995,0.98723,0.21957,0.34404,1.04492,5.35561e-05,5.35561e-05,5.35561e-05
140,2007.71,0.50635,1.05981,1.54636,0.86726,1,0.995,0.98718,0.23359,0.34272,1.04784,5.27196e-05,5.27196e-05,5.27196e-05
141,2022.63,0.50662,1.05492,1.5483,0.94143,0.94545,0.995,0.98715,0.22504,0.33475,1.04194,5.1883e-05,5.1883e-05,5.1883e-05
142,2037.02,0.51599,1.05995,1.52328,0.85843,1,0.995,0.98887,0.22839,0.33771,1.06322,5.10465e-05,5.10465e-05,5.10465e-05
143,2051.27,0.49124,0.99152,1.53466,0.94018,0.94545,0.995,0.9873,0.22055,0.33386,1.02776,5.02099e-05,5.02099e-05,5.02099e-05
144,2065.81,0.52672,1.05866,1.50715,0.87338,0.98182,0.995,0.98723,0.23245,0.3366,1.03798,4.93734e-05,4.93734e-05,4.93734e-05
145,2080.02,0.51691,1.04709,1.54334,0.89639,0.98182,0.995,0.98825,0.22075,0.33727,1.06411,4.85368e-05,4.85368e-05,4.85368e-05
146,2094.11,0.53689,1.06665,1.58643,0.90271,0.96364,0.995,0.98549,0.22511,0.33831,1.04673,4.77002e-05,4.77002e-05,4.77002e-05
147,2108.72,0.51066,1.04886,1.54557,0.90096,0.98182,0.995,0.98502,0.22833,0.33584,1.03469,4.68637e-05,4.68637e-05,4.68637e-05
148,2123.12,0.51247,1.05622,1.53925,0.89358,0.96364,0.995,0.98669,0.22326,0.33652,1.0443,4.60272e-05,4.60272e-05,4.60272e-05
149,2137.49,0.49813,0.98266,1.56412,0.90238,0.98182,0.995,0.9886,0.21315,0.32806,1.05692,4.51906e-05,4.51906e-05,4.51906e-05
150,2151.74,0.50889,1.01066,1.52473,0.9205,0.96364,0.995,0.98644,0.21609,0.32509,1.02712,4.4354e-05,4.4354e-05,4.4354e-05
151,2166.29,0.50513,1.01209,1.61678,0.92406,0.96364,0.995,0.98553,0.22349,0.32614,1.02945,4.35175e-05,4.35175e-05,4.35175e-05
152,2180.65,0.52322,1.04304,1.55128,0.93579,0.96364,0.995,0.98714,0.22631,0.32088,1.02126,4.26809e-05,4.26809e-05,4.26809e-05
153,2195.17,0.49659,0.98656,1.49898,0.91272,0.96364,0.995,0.98732,0.22231,0.31689,1.02496,4.18444e-05,4.18444e-05,4.18444e-05
154,2209.19,0.49973,1.01489,1.57639,0.86912,1,0.995,0.98548,0.22279,0.32191,1.03553,4.10079e-05,4.10079e-05,4.10079e-05
155,2223.7,0.52827,1.05034,1.56645,0.87724,1,0.995,0.9871,0.22186,0.32091,1.03892,4.01713e-05,4.01713e-05,4.01713e-05
156,2238.31,0.48664,0.95751,1.52319,0.90612,0.96364,0.995,0.98937,0.22919,0.32645,1.06607,3.93347e-05,3.93347e-05,3.93347e-05
157,2252.76,0.49747,1.00941,1.55591,0.93977,0.96364,0.995,0.98913,0.22193,0.32417,1.04294,3.84982e-05,3.84982e-05,3.84982e-05
158,2267.1,0.49326,0.99246,1.50811,0.90963,0.96364,0.995,0.98711,0.22475,0.32256,1.03346,3.76616e-05,3.76616e-05,3.76616e-05
159,2281.32,0.49523,1.00249,1.54397,0.9301,0.96364,0.995,0.98738,0.22335,0.32351,1.04636,3.68251e-05,3.68251e-05,3.68251e-05
160,2295.68,0.49544,1.04344,1.52518,0.86581,0.98182,0.995,0.98898,0.223,0.31976,1.0471,3.59885e-05,3.59885e-05,3.59885e-05
161,2310.07,0.50646,0.99046,1.52353,0.90398,0.98182,0.995,0.98841,0.21613,0.31069,1.04684,3.5152e-05,3.5152e-05,3.5152e-05
162,2324.88,0.4936,0.99071,1.54644,0.89964,0.98182,0.995,0.98852,0.21717,0.31134,1.05036,3.43154e-05,3.43154e-05,3.43154e-05
163,2339.37,0.50594,0.98531,1.51113,0.8833,1,0.995,0.98919,0.2185,0.31172,1.05525,3.34789e-05,3.34789e-05,3.34789e-05
164,2354.06,0.48687,0.96677,1.50587,0.89775,1,0.995,0.98886,0.21899,0.31411,1.06069,3.26424e-05,3.26424e-05,3.26424e-05
165,2368.23,0.50453,0.98038,1.52503,0.89117,0.98182,0.995,0.98866,0.21722,0.31143,1.04974,3.18058e-05,3.18058e-05,3.18058e-05
166,2382.81,0.4732,0.98823,1.49571,0.87159,1,0.995,0.98906,0.22222,0.31974,1.05008,3.09693e-05,3.09693e-05,3.09693e-05
167,2397.38,0.48495,0.96267,1.4991,0.93954,0.96364,0.995,0.98541,0.22143,0.31691,1.03196,3.01327e-05,3.01327e-05,3.01327e-05
168,2411.96,0.5024,0.98791,1.52582,0.89034,1,0.995,0.98535,0.22439,0.31318,1.04016,2.92962e-05,2.92962e-05,2.92962e-05
169,2426.37,0.48636,0.98663,1.52146,0.89869,1,0.995,0.98921,0.2185,0.31186,1.03735,2.84596e-05,2.84596e-05,2.84596e-05
170,2440.66,0.48647,0.93688,1.49311,0.90329,1,0.995,0.98911,0.21874,0.30819,1.03521,2.76231e-05,2.76231e-05,2.76231e-05
171,2455.05,0.49186,0.97763,1.53849,0.87959,1,0.995,0.9887,0.21343,0.31131,1.03439,2.67865e-05,2.67865e-05,2.67865e-05
172,2469.32,0.48493,0.95745,1.52332,0.88246,1,0.995,0.98585,0.21621,0.3134,1.02922,2.595e-05,2.595e-05,2.595e-05
173,2483.64,0.48682,0.92716,1.50677,0.8924,1,0.995,0.98902,0.21679,0.31506,1.03901,2.51134e-05,2.51134e-05,2.51134e-05
174,2498.11,0.50862,1.02759,1.57163,0.89837,1,0.995,0.98864,0.21355,0.31182,1.0371,2.42769e-05,2.42769e-05,2.42769e-05
175,2512.25,0.50024,0.97843,1.54861,0.907,1,0.995,0.98838,0.21987,0.30869,1.03815,2.34403e-05,2.34403e-05,2.34403e-05
176,2526.68,0.47702,0.95721,1.4911,0.90615,1,0.995,0.98868,0.21241,0.30636,1.06019,2.26037e-05,2.26037e-05,2.26037e-05
