epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,858.112,0.36979,0.34613,0.93658,0.98742,1,0.995,0.97751,0.27303,0.30428,0.88517,0.0015644,0.0015644,0.0015644
46,876.789,0.35636,0.33422,0.93343,0.99485,1,0.995,0.995,0.23087,0.23918,0.86097,0.0015545,0.0015545,0.0015545
47,894.17,0.32845,0.33482,0.90015,0.99542,1,0.995,0.96754,0.25315,0.22162,0.87091,0.0015446,0.0015446,0.0015446
48,912.47,0.36691,0.31868,0.94046,0.99549,1,0.995,0.995,0.22511,0.23366,0.8504,0.0015347,0.0015347,0.0015347
49,931.08,0.34548,0.31816,0.91643,0.99584,1,0.995,0.995,0.2155,0.21168,0.84654,0.0015248,0.0015248,0.0015248
50,949.472,0.35018,0.32111,0.91409,0.9956,1,0.995,0.98496,0.26443,0.24142,0.86221,0.0015149,0.0015149,0.0015149
51,967.525,0.34913,0.32199,0.95513,0.99496,1,0.995,0.98496,0.25624,0.24553,0.86405,0.001505,0.001505,0.001505
52,986.843,0.35903,0.3231,0.92795,0.99464,1,0.995,0.96123,0.28479,0.24493,0.87265,0.0014951,0.0014951,0.0014951
53,1006.04,0.33924,0.31998,0.92229,0.99546,1,0.995,0.995,0.23812,0.23703,0.87224,0.0014852,0.0014852,0.0014852
54,1025.29,0.35199,0.31478,0.92437,0.99519,1,0.995,0.98496,0.24352,0.21649,0.86898,0.0014753,0.0014753,0.0014753
55,1043.94,0.36983,0.33115,0.93541,0.99496,1,0.995,0.995,0.2487,0.21881,0.88435,0.0014654,0.0014654,0.0014654
56,1062.15,0.32499,0.29699,0.92892,0.99424,1,0.995,0.98289,0.222,0.20039,0.88175,0.0014555,0.0014555,0.0014555
57,1080.81,0.3163,0.29708,0.91885,0.99276,1,0.995,0.995,0.24182,0.22025,0.89736,0.0014456,0.0014456,0.0014456
58,1099.63,0.33907,0.30443,0.94837,0.99566,1,0.995,0.97911,0.24787,0.23605,0.89866,0.0014357,0.0014357,0.0014357
59,1118.3,0.31778,0.28123,0.91126,0.99522,1,0.995,0.98706,0.24678,0.21006,0.89355,0.0014258,0.0014258,0.0014258
60,1137.05,0.3691,0.31851,0.93662,0.99576,1,0.995,0.995,0.23858,0.21534,0.88891,0.0014159,0.0014159,0.0014159
61,1156.21,0.34332,0.28688,0.91571,0.9957,1,0.995,0.95364,0.25945,0.23058,0.88847,0.001406,0.001406,0.001406
62,1174.43,0.36417,0.31031,0.93472,0.99562,1,0.995,0.97943,0.20607,0.21747,0.86011,0.0013961,0.0013961,0.0013961
63,1193.45,0.34483,0.29705,0.91501,0.9943,1,0.995,0.995,0.24867,0.2185,0.87303,0.0013862,0.0013862,0.0013862
64,1211.95,0.33393,0.29139,0.92374,0.99495,1,0.995,0.995,0.22278,0.19285,0.85764,0.0013763,0.0013763,0.0013763
65,1230.14,0.32948,0.28467,0.93783,0.99582,1,0.995,0.98704,0.24868,0.19663,0.88884,0.0013664,0.0013664,0.0013664
66,1248.63,0.3108,0.27324,0.91758,0.99581,1,0.995,0.995,0.235,0.19844,0.87273,0.0013565,0.0013565,0.0013565
67,1267.58,0.31747,0.27239,0.89567,0.99581,1,0.995,0.98499,0.20992,0.19547,0.85058,0.0013466,0.0013466,0.0013466
68,1287.16,0.31314,0.2886,0.90351,0.99594,1,0.995,0.995,0.24189,0.19172,0.8677,0.0013367,0.0013367,0.0013367
69,1306.3,0.33426,0.28112,0.92402,0.99587,1,0.995,0.995,0.24122,0.21326,0.87151,0.0013268,0.0013268,0.0013268
70,1325.16,0.33802,0.2829,0.92732,0.99587,1,0.995,0.995,0.21469,0.20335,0.8628,0.0013169,0.0013169,0.0013169
71,1343.45,0.29842,0.27722,0.90956,0.99594,1,0.995,0.995,0.22777,0.2097,0.86655,0.001307,0.001307,0.001307
72,1361.45,0.33154,0.27064,0.92936,0.99592,1,0.995,0.995,0.2298,0.17807,0.85651,0.0012971,0.0012971,0.0012971
73,1379.94,0.34407,0.28879,0.94298,0.99592,1,0.995,0.995,0.24134,0.1881,0.86079,0.0012872,0.0012872,0.0012872
74,1399.6,0.29943,0.27833,0.91475,0.99587,1,0.995,0.98714,0.22555,0.19737,0.85673,0.0012773,0.0012773,0.0012773
75,1418.09,0.33425,0.27401,0.93375,0.99589,1,0.995,0.995,0.208,0.17467,0.84898,0.0012674,0.0012674,0.0012674
76,1436.18,0.32597,0.27206,0.90639,0.99591,1,0.995,0.995,0.20118,0.17119,0.84468,0.0012575,0.0012575,0.0012575
77,1455.33,0.31277,0.26378,0.91187,0.99569,1,0.995,0.98592,0.22842,0.20164,0.85242,0.0012476,0.0012476,0.0012476
78,1473.23,0.31617,0.25959,0.90836,0.99559,1,0.995,0.995,0.20976,0.19147,0.83553,0.0012377,0.0012377,0.0012377
79,1492.08,0.30671,0.25917,0.91201,0.99574,1,0.995,0.98369,0.25956,0.24209,0.85281,0.0012278,0.0012278,0.0012278
80,1510.1,0.32461,0.2565,0.91821,0.99559,1,0.995,0.995,0.23649,0.19332,0.85316,0.0012179,0.0012179,0.0012179
81,1528.54,0.33663,0.26529,0.9068,0.99563,1,0.995,0.995,0.22049,0.19063,0.84687,0.001208,0.001208,0.001208
82,1547.43,0.33673,0.27953,0.92115,0.9959,1,0.995,0.97957,0.24452,0.21989,0.84853,0.0011981,0.0011981,0.0011981
83,1565.86,0.31518,0.26614,0.90138,0.99589,1,0.995,0.995,0.21863,0.21378,0.84481,0.0011882,0.0011882,0.0011882
84,1584.88,0.31202,0.26227,0.90989,0.99586,1,0.995,0.98653,0.2297,0.21918,0.85862,0.0011783,0.0011783,0.0011783
85,1603.77,0.31,0.26514,0.9219,0.99584,1,0.995,0.9586,0.26731,0.21582,0.87009,0.0011684,0.0011684,0.0011684
86,1622.73,0.31219,0.25681,0.90432,0.99585,1,0.995,0.995,0.21598,0.17662,0.84499,0.0011585,0.0011585,0.0011585
