epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,290.251,0.57927,0.44545,0.86756,0.99739,1,0.995,0.92,0.40068,0.27711,0.79918,0.0011884,0.0011884,0.0011884
60,295.845,0.57565,0.47095,0.86176,0.99663,1,0.995,0.91651,0.43519,0.29063,0.80726,0.00118015,0.00118015,0.00118015
61,301.244,0.55744,0.42685,0.87445,0.99708,1,0.995,0.92242,0.40207,0.26688,0.7977,0.0011719,0.0011719,0.0011719
62,306.788,0.55156,0.4226,0.8727,0.99776,1,0.995,0.92038,0.43186,0.27353,0.8014,0.00116365,0.00116365,0.00116365
63,312.133,0.58838,0.43063,0.86536,0.99734,1,0.995,0.92685,0.40125,0.27699,0.79355,0.0011554,0.0011554,0.0011554
64,317.544,0.55653,0.43961,0.85818,0.99696,1,0.995,0.92761,0.39944,0.28128,0.79469,0.00114715,0.00114715,0.00114715
65,323.009,0.53255,0.43724,0.84718,0.99722,1,0.995,0.91662,0.43139,0.28445,0.80354,0.00113889,0.00113889,0.00113889
66,328.622,0.52711,0.3994,0.84988,0.99722,1,0.995,0.92734,0.38631,0.26407,0.7986,0.00113064,0.00113064,0.00113064
67,334.143,0.54325,0.4129,0.85464,0.9979,1,0.995,0.92912,0.38859,0.25475,0.79607,0.00112239,0.00112239,0.00112239
68,339.569,0.58887,0.43724,0.87086,0.99651,1,0.995,0.90495,0.46827,0.29405,0.80549,0.00111414,0.00111414,0.00111414
69,345.178,0.54578,0.43367,0.86413,0.99662,1,0.995,0.91827,0.41421,0.29317,0.79674,0.00110589,0.00110589,0.00110589
70,350.707,0.5503,0.41938,0.85794,0.99724,1,0.995,0.91873,0.40213,0.25393,0.80589,0.00109764,0.00109764,0.00109764
71,356.116,0.55787,0.42175,0.86347,0.99747,1,0.995,0.93712,0.38715,0.24885,0.79875,0.00108938,0.00108938,0.00108938
72,361.517,0.5946,0.44108,0.87348,0.99715,1,0.995,0.91722,0.4228,0.2659,0.80171,0.00108113,0.00108113,0.00108113
73,367.024,0.58567,0.42035,0.8674,0.99739,1,0.995,0.90917,0.42628,0.28617,0.80379,0.00107288,0.00107288,0.00107288
74,372.566,0.554,0.41483,0.87924,0.99727,1,0.995,0.91951,0.38637,0.26438,0.79381,0.00106463,0.00106463,0.00106463
75,377.905,0.55317,0.38854,0.86999,0.99638,1,0.995,0.92208,0.41034,0.25684,0.79883,0.00105638,0.00105638,0.00105638
76,383.321,0.57182,0.40715,0.85804,0.99585,1,0.995,0.9106,0.4076,0.26501,0.79737,0.00104813,0.00104813,0.00104813
77,387.815,0.52372,0.38504,0.84871,0.99658,1,0.995,0.91841,0.3925,0.26062,0.79403,0.00103987,0.00103987,0.00103987
78,390.932,0.55017,0.40257,0.87161,0.99719,1,0.995,0.93047,0.40784,0.27454,0.79714,0.00103162,0.00103162,0.00103162
79,394.019,0.5464,0.38923,0.86657,0.9976,1,0.995,0.92595,0.40828,0.27624,0.79844,0.00102337,0.00102337,0.00102337
80,397.126,0.52774,0.38248,0.85449,0.99739,1,0.995,0.91403,0.4174,0.26126,0.80325,0.00101512,0.00101512,0.00101512
81,400.274,0.5116,0.38331,0.8567,0.99786,1,0.995,0.91102,0.40752,0.25003,0.80002,0.00100687,0.00100687,0.00100687
82,403.397,0.54298,0.39927,0.86408,0.99791,1,0.995,0.92859,0.41438,0.25509,0.80202,0.000998616,0.000998616,0.000998616
83,406.435,0.53637,0.39363,0.86654,0.99741,1,0.995,0.93743,0.38293,0.24241,0.79628,0.000990365,0.000990365,0.000990365
84,409.522,0.54816,0.39884,0.87221,0.99729,1,0.995,0.93486,0.35971,0.2356,0.7912,0.000982113,0.000982113,0.000982113
85,412.6,0.54704,0.40768,0.85839,0.99769,1,0.995,0.92972,0.3722,0.24143,0.79222,0.000973861,0.000973861,0.000973861
